season,division,date,home,away,home_goals,away_goals,game_nr,team1_home,casual
2017,4,2017-06-15,Latvia,Belarus,28,26,433,0,0
2017,4,2017-06-15,Montenegro,Russia,19,29,434,0,0
2017,4,2017-06-16,Portugal,Iceland,21,20,435,0,0
2017,2,2017-08-14,Tunisia,Iran,30,23,436,1,1
2017,2,2017-10-25,Portugal,Romania,29,24,437,1,1
2017,2,2017-10-26,Iceland,Sweden,31,29,438,1,1
2017,2,2017-10-26,Austria,Serbia,32,34,439,1,1
2017,2,2017-10-26,Israel,Ukraine,25,25,440,1,1
2017,2,2017-10-26,Slovenia,Croatia,26,26,441,1,1
2017,2,2017-10-27,Portugal,Romania,27,22,442,1,1
2017,2,2017-10-27,Montenegro,Czech Republic,26,28,443,1,1
2017,2,2017-10-27,Belarus,Switzerland,36,31,444,1,1
2017,2,2017-10-27,Israel,Ukraine,24,28,445,1,1
2017,2,2017-10-28,Austria,Serbia,38,38,446,1,1
2017,2,2017-10-28,Croatia,Slovenia,21,20,447,1,1
2017,2,2017-10-28,Montenegro,Czech Republic,23,22,448,1,1
2017,2,2017-10-28,Israel,Ukraine,30,29,449,1,1
2017,2,2017-10-28,Belarus,Switzerland,34,23,450,1,1
2017,2,2017-10-28,Iceland,Sweden,24,27,451,1,1
2017,2,2017-10-28,Germany,Spain,24,26,452,1,1
2017,2,2017-10-29,Germany,Spain,28,24,453,1,1
2017,4,2017-11-04,Austria,Romania,27,24,454,0,0
2017,4,2017-11-04,Bosnia & Herzegovina,Slovakia,29,25,455,0,0
2017,4,2017-11-04,Italy,Finland,27,19,456,0,0
2017,4,2017-11-04,Netherlands,Luxembourg,26,20,457,0,0
2017,4,2017-11-04,Kosovo,Lithuania,26,30,458,0,0
2017,4,2017-11-04,Cyprus,Ukraine,13,27,459,0,0
2017,4,2017-11-04,Latvia,Greece,31,22,460,0,0
2017,4,2017-11-04,Czech Republic,Belgium,34,32,461,0,0
2017,4,2017-11-05,Israel,Georgia,27,19,462,0,0
2017,4,2017-11-05,Portugal,Estonia,28,28,463,0,0
2017,4,2017-11-06,Georgia,Portugal,22,37,464,0,0
2017,4,2017-11-06,Estonia,Israel,25,28,465,0,0
2017,4,2017-11-07,Belgium,Czech Republic,32,36,466,0,0
2017,4,2017-11-07,Luxembourg,Netherlands,30,34,467,0,0
2017,4,2017-11-07,Portugal,Israel,36,21,468,0,0
2017,4,2017-11-07,Slovakia,Kosovo,38,20,469,0,0
2017,4,2017-11-07,Estonia,Georgia,25,25,470,0,0
2017,4,2017-11-07,Finland,Austria,29,32,471,0,0
2017,4,2017-11-08,Lithuania,Bosnia & Herzegovina,27,27,472,0,0
2017,4,2017-11-08,Romania,Italy,35,22,473,0,0
2017,4,2017-11-08,Ukraine,Latvia,18,23,474,0,0
2017,4,2017-11-08,Greece,Cyprus,31,27,475,0,0
2017,2,2017-12-27,Latvia,Netherlands,24,29,476,1,1
2017,2,2017-12-27,Egypt,Estonia,31,22,477,1,1
2017,2,2017-12-28,Poland,Bahrain,26,18,478,1,1
2017,2,2017-12-28,Latvia,Estonia,25,22,479,1,1
2017,2,2017-12-28,Greece,Italy,27,27,480,1,1
2017,2,2017-12-28,Japan,Belarus,27,31,481,1,1
2017,2,2017-12-28,Slovakia,Czech Republic,27,27,482,1,1
2017,2,2017-12-28,Netherlands,Egypt,21,24,483,1,1
2017,2,2017-12-29,Romania,Russia,18,25,484,1,1
2017,2,2017-12-29,Greece,Italy,28,27,485,1,1
2017,2,2017-12-29,Poland,Belarus,26,22,486,1,1
2017,2,2017-12-29,Switzerland,Serbia,32,28,487,1,1
2017,2,2017-12-29,Czech Republic,Slovakia,34,20,488,1,1
2017,2,2017-12-29,Japan,Bahrain,22,37,489,1,1
2017,2,2017-12-29,Latvia,Egypt,26,26,490,1,1
2017,2,2017-12-29,Estonia,Netherlands,21,37,491,1,1
2017,2,2017-12-30,Serbia,Romania,21,28,492,1,1
2017,2,2017-12-30,Switzerland,Russia,29,30,493,1,1
2018,2,2018-01-03,Iceland,Japan,42,25,494,1,1
2018,2,2018-01-04,Slovenia,Iran,31,19,495,1,1
2018,2,2018-01-04,Qatar,Cuba,48,16,496,1,1
2018,2,2018-01-05,Croatia,Montenegro,25,22,497,1,1
2018,2,2018-01-05,Austria,Czech Republic,23,26,498,1,1
2018,2,2018-01-05,Romania,Bahrain,29,20,499,1,1
2018,2,2018-01-05,Spain,Belarus,35,30,500,1,1
2018,2,2018-01-05,Germany,Iceland,36,29,501,1,1
2018,2,2018-01-05,Bosnia & Herzegovina,Saudi Arabia,29,26,502,1,1
2018,2,2018-01-05,Serbia,North Macedonia,29,32,503,1,1
2018,2,2018-01-05,Portugal,Tunisia,33,29,504,1,1
2018,2,2018-01-05,Argentina,Poland,29,24,505,1,1
2018,2,2018-01-05,Qatar,Algeria,40,21,506,1,1
2018,2,2018-01-06,Spain,Argentina,31,28,507,1,1
2018,2,2018-01-06,Portugal,Romania,23,26,508,1,1
2018,2,2018-01-06,Poland,Belarus,28,27,509,1,1
2018,2,2018-01-06,Tunisia,Bahrain,24,25,510,1,1
2018,2,2018-01-06,Bosnia & Herzegovina,Saudi Arabia,22,27,511,1,1
2018,2,2018-01-06,Sweden,Hungary,29,29,512,1,1
2018,2,2018-01-06,Cuba,Algeria,20,32,513,1,1
2018,2,2018-01-07,Spain,Poland,37,22,514,1,1
2018,2,2018-01-07,Belarus,Argentina,29,22,515,1,1
2018,2,2018-01-07,Czech Republic,Austria,35,21,516,1,1
2018,2,2018-01-07,Germany,Iceland,30,21,517,1,1
2018,2,2018-01-08,Sweden,Hungary,31,29,518,1,1
2018,2,2018-01-09,Slovenia,Serbia,36,32,519,1,1
2018,2,2018-01-09,Portugal,Argentina,30,25,520,1,1
2018,2,2018-01-09,Qatar,Iran,33,28,521,1,1
2018,2,2018-01-10,Slovenia,Serbia,33,25,522,1,1
2018,2,2018-01-10,Iran,Algeria,31,28,523,1,1
2018,1,2018-01-12,Croatia,Serbia,32,22,524,0,0
2018,1,2018-01-12,France,Norway,32,31,525,0,0
2018,1,2018-01-12,Belarus,Austria,27,26,526,0,0
2018,1,2018-01-12,Sweden,Iceland,24,26,527,0,0
2018,1,2018-01-13,Denmark,Hungary,32,25,528,0,0
2018,1,2018-01-13,North Macedonia,Slovenia,25,24,529,0,0
2018,1,2018-01-13,Spain,Czech Republic,32,15,530,0,0
2018,1,2018-01-13,Germany,Montenegro,32,19,531,0,0
2018,1,2018-01-14,Iceland,Croatia,22,29,532,0,0
2018,1,2018-01-14,Norway,Belarus,33,28,533,0,0
2018,1,2018-01-14,Austria,France,26,33,534,0,0
2018,1,2018-01-14,Serbia,Sweden,25,30,535,0,0
2018,1,2018-01-15,Czech Republic,Denmark,28,27,536,0,0
2018,1,2018-01-15,Montenegro,North Macedonia,28,29,537,0,0
2018,1,2018-01-15,Hungary,Spain,25,27,538,0,0
2018,1,2018-01-15,Slovenia,Germany,25,25,539,0,0
2018,1,2018-01-16,Croatia,Sweden,31,35,540,0,0
2018,1,2018-01-16,Norway,Austria,39,28,541,0,0
2018,1,2018-01-16,France,Belarus,32,25,542,0,0
2018,1,2018-01-16,Serbia,Iceland,29,26,543,0,0
2018,1,2018-01-17,Montenegro,Slovenia,19,28,544,0,0
2018,1,2018-01-17,Spain,Denmark,22,25,545,0,0
2018,1,2018-01-17,Czech Republic,Hungary,33,27,546,0,0
2018,1,2018-01-17,Germany,North Macedonia,25,25,547,0,0
2018,1,2018-01-18,Croatia,Belarus,25,23,548,0,0
2018,1,2018-01-18,Serbia,Norway,27,32,549,0,0
2018,1,2018-01-19,Slovenia,Denmark,28,31,550,0,0
2018,1,2018-01-19,Germany,Czech Republic,22,19,551,0,0
2018,1,2018-01-20,Croatia,Norway,32,28,552,0,0
2018,1,2018-01-20,Sweden,France,17,23,553,0,0
2018,1,2018-01-21,North Macedonia,Spain,20,31,554,0,0
2018,1,2018-01-21,Germany,Denmark,25,26,555,0,0
2018,1,2018-01-22,Sweden,Belarus,29,20,556,0,0
2018,1,2018-01-22,Serbia,France,30,39,557,0,0
2018,1,2018-01-23,North Macedonia,Czech Republic,24,25,558,0,0
2018,1,2018-01-23,Slovenia,Spain,31,26,559,0,0
2018,1,2018-01-24,Croatia,France,27,30,560,0,0
2018,1,2018-01-24,Germany,Spain,27,31,561,0,0
2018,1,2018-01-24,North Macedonia,Denmark,20,31,562,0,0
2018,1,2018-01-24,Sweden,Norway,25,28,563,0,0
2018,1,2018-01-24,Serbia,Belarus,27,32,564,0,0
2018,1,2018-01-24,Slovenia,Czech Republic,26,26,565,0,0
2018,1,2018-01-26,Denmark,Sweden,34,35,566,0,0
2018,1,2018-01-26,France,Spain,23,27,567,0,0
2018,1,2018-01-26,Croatia,Czech Republic,28,27,568,0,0
2018,1,2018-01-28,Spain,Sweden,29,23,569,0,0
2018,1,2018-01-28,France,Denmark,32,29,570,0,0
2018,2,2018-04-04,Portugal,Switzerland,27,28,571,1,1
2018,2,2018-04-04,Germany,Serbia,26,19,572,1,1
2018,2,2018-04-05,Netherlands,Japan,28,23,573,1,1
2018,2,2018-04-05,Sweden,Croatia,32,25,574,1,1
2018,2,2018-04-05,Poland,Czech Republic,21,25,575,1,1
2018,2,2018-04-05,Italy,Finland,35,28,576,1,1
2018,1,2018-04-06,Israel,Romania,27,30,577,0,0
2018,1,2018-04-06,Turkey,Belgium,28,37,578,0,0
2018,2,2018-04-06,Portugal,Switzerland,22,23,579,1,1
2018,2,2018-04-06,Hungary,Austria,33,22,580,1,1
2018,2,2018-04-06,Finland,Georgia,19,21,581,1,1
2018,1,2018-04-07,Luxembourg,Finland,23,28,582,0,0
2018,2,2018-04-07,Spain,Tunisia,33,18,583,1,1
2018,2,2018-04-07,Slovenia,Belarus,35,29,584,1,1
2018,2,2018-04-07,Brazil,Austria,29,27,585,1,1
2018,2,2018-04-07,Sweden,Croatia,28,29,586,1,1
2018,2,2018-04-07,Germany,Serbia,29,23,587,1,1
2018,2,2018-04-07,Czech Republic,Poland,36,37,588,1,1
2018,2,2018-04-07,North Macedonia,Russia,27,32,589,1,1
2018,2,2018-04-08,Slovenia,Belarus,27,23,590,1,1
2018,2,2018-04-08,Hungary,Brazil,30,22,591,1,1
2018,1,2018-04-09,Belgium,Turkey,29,22,592,0,0
2018,1,2018-04-09,Finland,Luxembourg,27,29,593,0,0
2018,1,2018-04-10,Romania,Israel,32,21,594,0,0
2018,1,2018-04-29,Kosovo,Italy,22,29,595,0,0
2018,1,2018-04-29,Cyprus,Belgium,17,26,596,0,0
2018,1,2018-04-30,Georgia,Luxembourg,17,16,597,0,0
2018,1,2018-05-02,Belgium,Cyprus,30,20,598,0,0
2018,1,2018-05-03,Belgium,Lithuania,29,33,599,0,0
2018,1,2018-05-03,Austria,Spain,29,30,600,0,0
2018,1,2018-05-03,Slovenia,Germany,23,32,601,0,0
2018,1,2018-05-03,Latvia,Netherlands,27,29,602,0,0
2018,1,2018-05-03,Norway,France,35,30,603,0,0
2018,1,2018-05-03,Slovakia,Montenegro,27,27,604,0,0
2018,1,2018-05-03,Russia,Sweden,21,29,605,0,0
2018,1,2018-05-03,Ukraine,Czech Republic,26,23,606,0,0
2018,1,2018-05-03,Italy,Kosovo,35,26,607,0,0
2018,1,2018-05-03,Luxembourg,Georgia,29,20,608,0,0
2018,1,2018-05-04,Hungary,Denmark,25,25,609,0,0
2018,1,2018-05-04,North Macedonia,Iceland,30,25,610,0,0
2018,1,2018-05-04,Romania,Serbia,22,23,611,0,0
2018,1,2018-05-04,Switzerland,Portugal,25,27,612,0,0
2018,1,2018-05-04,Finland,Bosnia & Herzegovina,27,32,613,0,0
2018,1,2018-05-04,Belarus,Poland,32,23,614,0,0
2018,1,2018-05-06,Montenegro,Slovakia,31,30,615,0,0
2018,1,2018-05-06,Spain,Austria,35,24,616,0,0
2018,1,2018-05-06,France,Norway,28,24,617,0,0
2018,1,2018-05-06,Sweden,Russia,25,21,618,0,0
2018,1,2018-05-06,Germany,Slovenia,25,20,619,0,0
2018,1,2018-05-06,Czech Republic,Ukraine,32,25,620,0,0
2018,1,2018-05-07,Iceland,North Macedonia,30,29,621,0,0
2018,1,2018-05-07,Denmark,Hungary,35,27,622,0,0
2018,1,2018-05-07,Bosnia & Herzegovina,Finland,34,23,623,0,0
2018,1,2018-05-07,Serbia,Romania,27,22,624,0,0
2018,1,2018-05-07,Poland,Belarus,27,27,625,0,0
2018,1,2018-05-07,Lithuania,Belgium,33,28,626,0,0
2018,1,2018-05-07,Portugal,Switzerland,27,22,627,0,0
2018,1,2018-05-07,Netherlands,Latvia,25,24,628,0,0
2018,2,2018-06-03,Belarus,Lithuania,28,32,629,1,1
2018,2,2018-06-04,Belarus,Lithuania,38,36,630,1,1
2018,2,2018-06-05,Denmark,Switzerland,29,22,631,1,1
2018,2,2018-06-06,Germany,Norway,25,30,632,1,1
2018,2,2018-06-08,Israel,Slovakia,27,32,633,1,1
2018,2,2018-06-09,Israel,Slovakia,30,36,634,1,1
2018,1,2018-06-10,Italy,Romania,22,28,635,0,0
2018,1,2018-06-10,Belgium,Greece,30,25,636,0,0
2018,1,2018-06-10,Luxembourg,Estonia,26,31,637,0,0
2018,2,2018-06-10,France,Denmark,30,23,638,1,1
2018,1,2018-06-13,Estonia,Luxembourg,26,29,639,0,0
2018,2,2018-06-13,Poland,Spain,30,31,640,1,1
2018,2,2018-06-13,Japan,Germany,24,37,641,1,1
2018,1,2018-06-14,Serbia,Poland,34,34,642,0,0
2018,1,2018-06-14,Belgium,Norway,27,43,643,0,0
2018,1,2018-06-14,Portugal,Germany,26,29,644,0,0
2018,1,2018-06-14,Switzerland,Slovenia,20,33,645,0,0
2018,1,2018-06-14,Montenegro,Sweden,28,24,646,0,0
2018,1,2018-06-14,Slovakia,Russia,24,25,647,0,0
2018,1,2018-06-14,Netherlands,Denmark,24,36,648,0,0
2018,1,2018-06-14,Czech Republic,Iceland,27,24,649,0,0
2018,1,2018-06-14,Bosnia & Herzegovina,Spain,19,25,650,0,0
2018,1,2018-06-14,Lithuania,France,25,26,651,0,0
2018,1,2018-06-14,Finland,Austria,36,39,652,0,0
2018,1,2018-06-14,Greece,Belgium,29,25,653,0,0
2018,1,2018-06-14,Romania,Italy,44,25,654,0,0
2018,2,2018-06-14,France,Denmark,29,29,655,1,1
2018,1,2018-06-15,Latvia,Hungary,23,35,656,0,0
2018,1,2018-06-15,Romania,Belarus,22,32,657,0,0
2018,1,2018-06-15,Ukraine,North Macedonia,27,27,658,0,0
2018,2,2018-06-16,Japan,Germany,22,31,659,1,1
2018,1,2018-06-17,Austria,Bosnia & Herzegovina,34,32,660,0,0
2018,1,2018-06-17,Slovenia,Portugal,28,18,661,0,0
2018,1,2018-06-17,France,Belgium,32,28,662,0,0
2018,1,2018-06-17,Norway,Lithuania,30,20,663,0,0
2018,1,2018-06-17,Spain,Finland,46,16,664,0,0
2018,1,2018-06-17,Sweden,Slovakia,31,17,665,0,0
2018,1,2018-06-17,Russia,Montenegro,27,27,666,0,0
2018,2,2018-06-17,Netherlands,Bahrain,34,24,667,1,1
2018,1,2018-06-18,Iceland,Ukraine,34,26,668,0,0
2018,1,2018-06-18,North Macedonia,Czech Republic,33,20,669,0,0
2018,1,2018-06-18,Denmark,Latvia,33,16,670,0,0
2018,1,2018-06-18,Hungary,Netherlands,35,30,671,0,0
2018,1,2018-06-18,Belarus,Serbia,27,27,672,0,0
2018,1,2018-06-18,Germany,Switzerland,29,22,673,0,0
2018,1,2018-06-18,Poland,Romania,32,31,674,0,0
2018,2,2018-06-20,Netherlands,Bahrain,32,21,675,1,1
2018,2,2018-06-29,Japan,Brazil,31,32,676,1,1
2018,2,2018-06-30,Japan,Brazil,29,31,677,1,1
2018,2,2018-10-06,Finland,Faroe Islands,29,24,678,1,1
2018,2,2018-10-07,Finland,Faroe Islands,27,25,679,1,1
2018,2,2018-10-25,Sweden,Japan,32,24,680,1,1
2018,2,2018-10-27,Sweden,Japan,32,24,681,1,1
2018,1,2018-10-29,Estonia,Georgia,28,26,682,0,0
2018,1,2018-10-29,Romania,Kosovo,36,24,683,0,0
2018,1,2018-10-30,Greece,Cyprus,27,25,684,0,0
2018,1,2018-11-01,Kosovo,Romania,16,30,685,0,0
2018,1,2018-11-02,Iceland,Czech Republic,25,24,686,0,0
2018,1,2018-11-02,Spain,Bosnia & Herzegovina,30,21,687,0,0
2018,1,2018-11-02,Austria,Finland,27,31,688,0,0
2018,1,2018-11-02,Germany,Portugal,35,24,689,0,0
2018,1,2018-11-02,Norway,Belgium,35,26,690,0,0
2018,1,2018-11-02,North Macedonia,Ukraine,27,21,691,0,0
2018,1,2018-11-02,Hungary,Latvia,24,16,692,0,0
2018,1,2018-11-02,Slovenia,Switzerland,32,27,693,0,0
2018,1,2018-11-02,Russia,Slovakia,31,31,694,0,0
2018,1,2018-11-02,Belarus,Romania,23,26,695,0,0
2018,1,2018-11-02,Cyprus,Greece,17,23,696,0,0
2018,1,2018-11-02,Georgia,Estonia,29,27,697,0,0
2018,1,2018-11-03,Denmark,Netherlands,29,20,698,0,0
2018,1,2018-11-03,Poland,Serbia,32,37,699,0,0
2018,1,2018-11-03,Sweden,Montenegro,36,21,700,0,0
2018,1,2018-11-03,France,Lithuania,37,20,701,0,0
2018,1,2018-11-05,Slovakia,Sweden,17,21,702,0,0
2018,1,2018-11-05,Switzerland,Germany,22,23,703,0,0
2018,1,2018-11-05,Ukraine,Iceland,27,25,704,0,0
2018,1,2018-11-05,Czech Republic,North Macedonia,35,28,705,0,0
2018,1,2018-11-05,Finland,Spain,21,36,706,0,0
2018,1,2018-11-06,Bosnia & Herzegovina,Austria,22,23,707,0,0
2018,1,2018-11-06,Montenegro,Russia,24,24,708,0,0
2018,1,2018-11-06,Romania,Poland,28,23,709,0,0
2018,1,2018-11-06,Lithuania,Norway,32,29,710,0,0
2018,1,2018-11-06,Serbia,Belarus,27,36,711,0,0
2018,1,2018-11-06,Latvia,Denmark,23,36,712,0,0
2018,1,2018-11-06,Portugal,Slovenia,26,26,713,0,0
2018,1,2018-11-06,Belgium,France,37,38,714,0,0
2018,1,2018-11-06,Netherlands,Hungary,27,28,715,0,0
2018,2,2018-12-12,Germany,Poland,35,23,716,1,1
2018,2,2018-12-27,Latvia,Belgium,18,28,717,1,1
2018,2,2018-12-27,Ukraine,Egypt,24,25,718,1,1
2018,2,2018-12-28,Czech Republic,Romania,26,27,719,1,1
2018,2,2018-12-28,Latvia,Ukraine,26,33,720,1,1
2018,2,2018-12-28,Poland,Japan,29,28,721,1,1
2018,2,2018-12-28,Egypt,Belgium,28,19,722,1,1
2018,2,2018-12-29,Poland,Romania,30,29,723,1,1
2018,2,2018-12-29,Czech Republic,Japan,25,27,724,1,1
2018,2,2018-12-29,Latvia,Egypt,24,38,725,1,1
2018,2,2018-12-29,Belgium,Ukraine,28,23,726,1,1
2018,2,2018-12-30,Serbia,Tunisia,29,25,727,1,1
2019,2,2019-01-03,Netherlands,Brazil,32,35,728,1,1
2019,2,2019-01-03,Denmark,Hungary,33,19,729,1,1
2019,2,2019-01-03,Spain,Saudi Arabia,42,25,730,1,1
2019,2,2019-01-03,Norway,Iceland,31,25,731,1,1
2019,2,2019-01-03,Belarus,Poland,30,28,732,1,1
2019,2,2019-01-03,Italy,Montenegro,24,32,733,1,1
2019,4,2019-01-03,Luxembourg,Russia,19,27,734,0,0
2019,4,2019-01-03,Estonia,Switzerland,22,26,735,0,0
2019,2,2019-01-04,Switzerland,Japan,28,28,736,1,1
2019,2,2019-01-04,Austria,Bahrain,31,22,737,1,1
2019,2,2019-01-04,Croatia,Montenegro,34,22,738,1,1
2019,2,2019-01-04,North Macedonia,Serbia,37,31,739,1,1
2019,2,2019-01-04,Spain,Poland,34,28,740,1,1
2019,2,2019-01-04,Portugal,Tunisia,28,31,741,1,1
2019,2,2019-01-04,Saudi Arabia,Belarus,23,36,742,1,1
2019,2,2019-01-04,Germany,Czech Republic,32,24,743,1,1
2019,4,2019-01-04,Belgium,Greece,33,28,744,0,0
2019,4,2019-01-04,Finland,Slovakia,22,27,745,0,0
2019,4,2019-01-04,Turkey,Netherlands,30,27,746,0,0
2019,2,2019-01-05,Italy,Croatia,20,28,747,1,1
2019,2,2019-01-05,Switzerland,Portugal,28,25,748,1,1
2019,2,2019-01-05,Norway,Netherlands,36,29,749,1,1
2019,2,2019-01-05,Bahrain,Greece,27,19,750,1,1
2019,2,2019-01-05,France,Slovenia,34,25,751,1,1
2019,2,2019-01-05,Spain,Belarus,40,29,752,1,1
2019,2,2019-01-05,Sweden,Russia,29,18,753,1,1
2019,2,2019-01-05,Tunisia,Japan,34,31,754,1,1
2019,2,2019-01-05,Brazil,Iceland,29,33,755,1,1
2019,2,2019-01-05,North Macedonia,Serbia,28,27,756,1,1
2019,2,2019-01-05,Poland,Saudi Arabia,28,19,757,1,1
2019,2,2019-01-06,Norway,Brazil,30,26,758,1,1
2019,2,2019-01-06,Sweden,Russia,29,29,759,1,1
2019,2,2019-01-06,Denmark,Hungary,25,28,760,1,1
2019,2,2019-01-06,Iceland,Netherlands,27,23,761,1,1
2019,2,2019-01-06,Switzerland,Tunisia,28,30,762,1,1
2019,2,2019-01-06,Austria,Greece,32,25,763,1,1
2019,2,2019-01-06,Germany,Argentina,28,13,764,1,1
2019,2,2019-01-06,Japan,Portugal,25,27,765,1,1
2019,4,2019-01-06,Russia,Luxembourg,28,17,766,0,0
2019,2,2019-01-07,France,Slovenia,29,21,767,1,1
2019,4,2019-01-07,Switzerland,Estonia,39,21,768,0,0
2019,4,2019-01-07,Greece,Belgium,24,26,769,0,0
2019,4,2019-01-07,Slovakia,Finland,24,16,770,0,0
2019,4,2019-01-07,Netherlands,Turkey,26,19,771,0,0
2019,2,2019-01-08,Israel,USA,34,25,772,1,1
2019,2,2019-01-08,Czech Republic,Argentina,26,26,773,1,1
2019,2,2019-01-10,Slovakia,Netherlands,29,27,774,1,1
2019,4,2019-01-10,Chile,Denmark,16,39,775,0,0
2019,4,2019-01-10,Belgium,Turkey,27,21,776,0,0
2019,4,2019-01-10,Switzerland,Bosnia & Herzegovina,21,24,777,0,0
2019,2,2019-01-11,Romania,Netherlands,30,27,778,1,1
2019,2,2019-01-11,Switzerland,Poland,29,27,779,1,1
2019,4,2019-01-11,Bahrain,Spain,23,33,780,0,0
2019,4,2019-01-11,Brazil,France,22,24,781,0,0
2019,4,2019-01-11,Egypt,Sweden,24,27,782,0,0
2019,4,2019-01-11,Tunisia,Norway,24,34,783,0,0
2019,4,2019-01-11,Argentina,Hungary,25,25,784,0,0
2019,4,2019-01-11,Iceland,Croatia,27,31,785,0,0
2019,4,2019-01-11,Saudi Arabia,Austria,22,29,786,0,0
2019,4,2019-01-11,Serbia,Russia,30,30,787,0,0
2019,4,2019-01-11,Japan,North Macedonia,29,38,788,0,0
2019,4,2019-01-11,Romania,Italy,34,24,789,0,0
2019,4,2019-01-11,Slovakia,Russia,26,32,790,0,0
2019,4,2019-01-11,Greece,Netherlands,23,28,791,0,0
2019,4,2019-01-11,Finland,Luxembourg,30,25,792,0,0
2019,4,2019-01-11,Ukraine,Faroe Islands,30,22,793,0,0
2019,2,2019-01-12,Slovakia,Romania,23,22,794,1,1
2019,2,2019-01-12,Switzerland,Poland,32,28,795,1,1
2019,4,2019-01-12,France,Serbia,32,21,796,0,0
2019,4,2019-01-12,Denmark,Tunisia,36,22,797,0,0
2019,4,2019-01-12,Germany,Brazil,34,21,798,0,0
2019,4,2019-01-12,Norway,Saudi Arabia,40,21,799,0,0
2019,4,2019-01-12,Austria,Chile,24,32,800,0,0
2019,4,2019-01-12,Portugal,Cyprus,47,16,801,0,0
2019,4,2019-01-12,Italy,Ukraine,29,28,802,0,0
2019,4,2019-01-12,Poland,Kosovo,30,19,803,0,0
2019,4,2019-01-12,Lithuania,Israel,36,20,804,0,0
2019,4,2019-01-12,Faroe Islands,Romania,20,28,805,0,0
2019,4,2019-01-12,Latvia,Georgia,24,21,806,0,0
2019,2,2019-01-13,Slovakia,Romania,27,20,807,1,1
2019,4,2019-01-13,Sweden,Argentina,31,16,808,0,0
2019,4,2019-01-13,Spain,Iceland,32,25,809,0,0
2019,4,2019-01-13,Croatia,Japan,35,27,810,0,0
2019,4,2019-01-13,Qatar,Egypt,28,23,811,0,0
2019,4,2019-01-13,North Macedonia,Bahrain,28,23,812,0,0
2019,4,2019-01-13,Cyprus,Poland,13,46,813,0,0
2019,4,2019-01-13,Italy,Faroe Islands,29,18,814,0,0
2019,4,2019-01-13,Bosnia & Herzegovina,Switzerland,21,15,815,0,0
2019,4,2019-01-13,Kosovo,Portugal,22,36,816,0,0
2019,4,2019-01-13,Romania,Ukraine,26,26,817,0,0
2019,4,2019-01-13,Georgia,Lithuania,20,24,818,0,0
2019,4,2019-01-13,Israel,Latvia,28,29,819,0,0
2019,4,2019-01-13,Russia,Finland,36,26,820,0,0
2019,4,2019-01-14,Spain,Japan,26,22,821,0,0
2019,4,2019-01-14,Denmark,Saudi Arabia,34,22,822,0,0
2019,4,2019-01-14,Argentina,Egypt,20,22,823,0,0
2019,4,2019-01-14,Croatia,North Macedonia,31,22,824,0,0
2019,4,2019-01-14,Russia,Germany,22,22,825,0,0
2019,4,2019-01-14,Norway,Austria,34,24,826,0,0
2019,4,2019-01-14,Hungary,Qatar,32,26,827,0,0
2019,4,2019-01-14,Iceland,Bahrain,36,18,828,0,0
2019,4,2019-01-14,Serbia,Brazil,22,24,829,0,0
2019,4,2019-01-14,Tunisia,Chile,36,30,830,0,0
2019,4,2019-01-14,Portugal,Poland,27,27,831,0,0
2019,4,2019-01-14,Luxembourg,Slovakia,28,27,832,0,0
2019,4,2019-01-14,Cyprus,Kosovo,24,22,833,0,0
2019,4,2019-01-14,Lithuania,Latvia,29,27,834,0,0
2019,4,2019-01-14,Israel,Georgia,23,23,835,0,0
2019,4,2019-01-14,Netherlands,Belgium,33,30,836,0,0
2019,4,2019-01-14,Turkey,Greece,24,23,837,0,0
2019,4,2019-01-15,Austria,Denmark,17,28,838,0,0
2019,4,2019-01-15,Germany,France,25,25,839,0,0
2019,4,2019-01-15,Norway,Chile,41,20,840,0,0
2019,4,2019-01-15,Saudi Arabia,Tunisia,20,24,841,0,0
2019,4,2019-01-15,Russia,Brazil,23,25,842,0,0
2019,4,2019-01-16,North Macedonia,Spain,21,32,843,0,0
2019,4,2019-01-16,Qatar,Sweden,22,23,844,0,0
2019,4,2019-01-16,Croatia,Bahrain,32,20,845,0,0
2019,4,2019-01-16,Hungary,Egypt,30,30,846,0,0
2019,4,2019-01-16,Japan,Iceland,21,25,847,0,0
2019,4,2019-01-17,France,Russia,23,22,848,0,0
2019,4,2019-01-17,Spain,Croatia,19,23,849,0,0
2019,4,2019-01-17,Sweden,Hungary,33,30,850,0,0
2019,4,2019-01-17,Denmark,Norway,30,26,851,0,0
2019,4,2019-01-17,Germany,Serbia,31,23,852,0,0
2019,4,2019-01-17,North Macedonia,Iceland,22,24,853,0,0
2019,4,2019-01-17,Qatar,Argentina,26,25,854,0,0
2019,4,2019-01-17,Austria,Tunisia,27,32,855,0,0
2019,4,2019-01-17,Bahrain,Japan,23,22,856,0,0
2019,4,2019-01-17,Chile,Saudi Arabia,32,27,857,0,0
2019,4,2019-01-19,Denmark,Hungary,25,22,858,0,0
2019,4,2019-01-19,Germany,Iceland,24,19,859,0,0
2019,4,2019-01-19,Austria,Argentina,22,24,860,0,0
2019,4,2019-01-19,France,Spain,33,30,861,0,0
2019,4,2019-01-19,Tunisia,Sweden,23,35,862,0,0
2019,4,2019-01-19,Serbia,Bahrain,32,27,863,0,0
2019,4,2019-01-19,Chile,Qatar,27,37,864,0,0
2019,4,2019-01-19,Russia,North Macedonia,30,28,865,0,0
